2021-09-10
Part Number,On Hand,Backlog,Released,HFR,On Order,T-Avail,R-Avail,Reorder,2021/9/17,2021/9/24,2021/10/8,2021/10/22,2021/11/12
WFL-108,35.000000,6.000000,6.000000,0.000000,0.000000,29.000000,29.000000,36.000000,,,,,
WFL-20,64.000000,0.000000,0.000000,0.000000,0.000000,64.000000,64.000000,30.000000,,,,,
WFT-32,104.000000,0.000000,0.000000,0.000000,0.000000,104.000000,104.000000,100.000000,,,,,
WM-1211,169.000000,0.000000,0.000000,0.000000,0.000000,169.000000,169.000000,0.000000,,,,,
WP-101A,1700.000000,0.000000,0.000000,0.000000,0.000000,1700.000000,1700.000000,500.000000,,,,,
WP-101B,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
WP-101C,5110.390000,0.000000,0.000000,0.000000,0.000000,5110.390000,5110.390000,500.000000,,,,,
WP-101G,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,
WP-101MR,868.000000,0.000000,0.000000,0.000000,0.000000,868.000000,868.000000,0.000000,,,,,
WP-101MV,936.000000,0.000000,0.000000,0.000000,0.000000,936.000000,936.000000,0.000000,,,,,
WP-101R,6700.000000,0.000000,0.000000,0.000000,0.000000,6700.000000,6700.000000,500.000000,,,,,
WP-101RI,776.000000,0.000000,0.000000,0.000000,0.000000,776.000000,776.000000,0.000000,,,,,
WP-101W,700.000000,0.000000,0.000000,0.000000,0.000000,700.000000,700.000000,500.000000,,,,,
WP-105A,5065.000000,0.000000,0.000000,0.000000,0.000000,5065.000000,5065.000000,500.000000,,,,,
WP-105B,2162.000000,0.000000,0.000000,0.000000,0.000000,2162.000000,2162.000000,500.000000,,,,,
WP-105C,1710.000000,0.000000,0.000000,0.000000,0.000000,1710.000000,1710.000000,500.000000,,,,,
WP-105G,3969.000000,0.000000,0.000000,0.000000,0.000000,3969.000000,3969.000000,500.000000,,,,,
WP-105R,4320.000000,0.000000,0.000000,0.000000,0.000000,4320.000000,4320.000000,500.000000,,,,,
WP-105W,1759.000000,0.000000,0.000000,0.000000,0.000000,1759.000000,1759.000000,500.000000,,,,,
WP-FF-GR,27787.000000,0.000000,0.000000,0.000000,0.000000,27787.000000,27787.000000,0.000000,,,,,
WP-L01C,70072.132000,14069.800000,13748.360000,321.440000,0.000000,56002.332000,56323.772000,25000.000000,,,,,
WP-L01C-S,680.700000,0.000000,0.000000,0.000000,0.000000,680.700000,680.700000,0.000000,,,,,
WP-L02C,31691.983000,6.000000,6.000000,0.000000,0.000000,31685.983000,31685.983000,30000.000000,,,,,
XB-3F,4675.000000,0.000000,0.000000,0.000000,0.000000,4675.000000,4675.000000,2500.000000,,,,,
XB-5C,2420.000000,0.000000,0.000000,0.000000,0.000000,2420.000000,2420.000000,0.000000,,,,,
XB-5F,8908.360000,0.000000,0.000000,0.000000,5000.000000,13908.360000,13908.360000,0.000000,,5000.000000,,,
XB-5FB,1242.550000,0.000000,0.000000,0.000000,0.000000,1242.550000,1242.550000,0.000000,,,,,
XB-8F,25250.200000,0.000000,0.000000,0.000000,0.000000,25250.200000,25250.200000,0.000000,,,,,
XB-8FB,7849.910000,0.000000,0.000000,0.000000,0.000000,7849.910000,7849.910000,0.000000,,,,,
XB-8FU,967.000000,0.000000,0.000000,0.000000,0.000000,967.000000,967.000000,0.000000,,,,,
